Wall time,Step,Value
1524228353.1195567,0,0.028664812445640564
1524228390.2525496,49,0.021911488845944405
1524228507.0676737,170,0.015494447201490402
1524228566.5882075,244,0.01157090812921524
1524228627.2494192,320,0.009829235263168812
1524228686.7362556,400,0.008403549902141094
1524228746.334011,494,0.007064229343086481
1524228806.6097126,592,0.005115977022796869
1524228866.757488,690,0.0056908526457846165
1524228926.3416002,787,0.006364660803228617
1524228986.6065874,884,0.0039918809197843075
1524229046.8428674,970,0.00407667038962245
1524229107.060635,1019,0.003587498562410474
1524229167.0849075,1094,0.0018680548528209329
1524229226.4880104,1168,0.0026086692232638597
1524229286.7023883,1243,0.004032941069453955
1524229346.4141326,1324,0.0029341932386159897
1524229406.2677975,1421,0.0015238086925819516
1524229466.2972302,1518,0.0027668436523526907
1524229526.7501273,1616,0.002950008725747466
1524229586.9515631,1694,0.006000997498631477
1524229646.6349325,1761,0.0019604393746703863
1524229706.8211548,1836,0.002710415981709957
1524229766.7073033,1911,0.0030857541132718325
1524229827.0243962,1987,0.0057902648113667965
1524229886.5709722,2075,0.0012495865812525153
1524229946.514781,2172,0.003019651398062706
1524230066.2704825,2366,0.0016479184851050377
1524230126.7567036,2464,0.0010135596385225654
1524230186.3477666,2559,0.0012520331656560302
1524230246.9744046,2630,0.002066692104563117
1524230307.0837939,2709,0.0029574281070381403
1524230367.1860735,2786,0.001055016997270286
1524230486.6094167,2935,0.0007799651357345283
1524230546.3653977,3030,0.0014606048353016376
1524230606.6527393,3128,0.0030270370189100504
1524230666.3973749,3225,0.0022672575432807207
1524230726.553228,3323,0.0025721120182424784
1524230846.663982,3482,0.0018017706461250782
1524230907.1556904,3543,0.0008783735684119165
1524230967.0598114,3616,0.0013017547316849232
1524231026.3655841,3698,0.0007587817381136119
1524231086.3808014,3795,0.00040996287134476006
1524231146.366876,3892,0.001236758311279118
1524231266.5021398,4087,0.0031448081135749817
1524231326.7323747,4185,0.0007513756863772869
1524231446.720375,4324,0.0015504714101552963
