Wall time,Step,Value
1524133517.977522,0,0.5465540289878845
1524133631.2815719,100,0.5467725396156311
1524133745.5713909,359,0.5469087362289429
1524133865.3121946,652,0.5469156503677368
1524133985.356944,945,0.5468820333480835
1524134105.3351474,1237,0.5468213558197021
1524134279.8601463,1428,0.5467752814292908
1524134345.7285116,1502,0.5467543601989746
1524134465.2495828,1795,0.546673059463501
1524134585.4425204,2088,0.5465787649154663
1524134705.3364954,2381,0.546476423740387
1524134825.3481882,2638,0.5463787317276001
1524134945.297568,2928,0.5462685823440552
1524135065.3633358,3219,0.5461499094963074
1524135185.4161031,3512,0.5460292100906372
1524135305.459325,3805,0.5458974242210388
1524135425.4539022,4070,0.5457925200462341
1524135545.2433977,4356,0.5456609725952148
1524135665.3076746,4649,0.5455147624015808
1524135785.160477,4942,0.5453732013702393
1524135905.3978496,5235,0.5452610850334167
1524136025.381405,5508,0.5451308488845825
1524136145.4854822,5788,0.545001745223999
1524136265.408583,6081,0.5448548197746277
1524136385.2807047,6373,0.544711172580719
1524136505.334951,6667,0.5445677638053894
1524136625.38552,6919,0.5444442629814148
1524136745.3136313,7211,0.5443097949028015
1524136865.2783773,7504,0.5441654920578003
1524136985.275856,7796,0.544014573097229
1524137105.63733,8091,0.5438658595085144
1524137225.6384153,8362,0.5437310934066772
1524137345.440221,8639,0.5435863733291626
1524137465.4230883,8932,0.543441891670227
1524137585.4888089,9225,0.5432841777801514
1524137705.420971,9518,0.5431284308433533
1524137825.4010954,9794,0.5429918169975281
1524137945.398057,10071,0.5428462624549866
1524138065.2943816,10363,0.5426976680755615
1524138185.3813744,10650,0.54254150390625
1524138305.3718524,10943,0.5423867702484131
1524138425.4704864,11200,0.5422495007514954
1524138545.2870142,11493,0.5420978665351868
1524138665.2537212,11786,0.541947066783905
1524138785.292312,12077,0.5417909622192383
1524138905.280141,12370,0.5416274070739746
1524139025.5424595,12655,0.5414827466011047
1524139145.5529044,12921,0.54134601354599
1524139265.4540668,13213,0.5411849617958069
1524139385.3756266,13504,0.5410212278366089
1524139505.473879,13796,0.5408555865287781
1524139625.3374567,14053,0.5407091379165649
1524139745.2691693,14344,0.540543258190155
1524139865.3193462,14634,0.5403828024864197
1524139985.2561674,14925,0.5402288436889648
1524140105.198531,15218,0.540062665939331
1524140225.6523187,15485,0.5399128198623657
1524140345.416125,15768,0.5397523641586304
1524140465.273325,16060,0.5395852327346802
1524140585.3329685,16351,0.5394188165664673
1524140705.4758859,16643,0.5392524600028992
1524140825.2795885,16918,0.5391002893447876
1524140945.4099956,17194,0.5389417409896851
1524141065.2993834,17486,0.5387716889381409
1524141185.327611,17779,0.5386011600494385
1524141305.3321607,18071,0.5384487509727478
1524141425.3487082,18328,0.5383081436157227
1524141545.2900329,18621,0.5381465554237366
1524141665.2638175,18913,0.5380024909973145
1524141785.2761316,19204,0.5378340482711792
1524141905.3067555,19496,0.5376645922660828
1524142025.5018575,19775,0.5374997854232788
1524142145.4278944,20045,0.5373553037643433
1524142265.312385,20333,0.5371947288513184
1524142385.450289,20625,0.5370263457298279
1524142505.3739355,20917,0.5368562936782837
1524142625.103368,21174,0.5367111563682556
1524142745.2806656,21466,0.5365384221076965
1524142865.3310938,21758,0.5363640785217285
1524142985.4500713,22051,0.5361865162849426
1524143105.3705368,22343,0.5360181927680969
1524143225.4511285,22605,0.5358668565750122
1524143345.300068,22893,0.5357205867767334
1524143465.308619,23183,0.5355563163757324
1524143585.4018042,23476,0.5353891849517822
1524143705.1754582,23768,0.5352164506912231
1524143825.6067667,24039,0.5350594520568848
1524143945.4035614,24317,0.5348953604698181
1524144065.2868433,24609,0.5347198247909546
1524144185.4048529,24902,0.53455650806427
1524144305.4637725,25194,0.5344915986061096
1524144425.273384,25451,0.5344894528388977
1524144545.3493526,25744,0.534487247467041
1524144665.344913,26037,0.5344849228858948
1524144785.41348,26329,0.5344826579093933
1524144905.3751857,26620,0.5344803333282471
1524145025.520154,26896,0.5344781875610352
1524145145.446602,27172,0.534476101398468
1524145265.3282077,27465,0.5344738364219666
1524145385.466412,27758,0.5344716310501099
1524145505.619867,28051,0.5344693660736084
1524145625.2438893,28310,0.5344674587249756
1524145745.2539806,28602,0.5344651341438293
1524145865.3685577,28894,0.5344630479812622
1524145985.4031932,29186,0.5344607830047607
1524146105.3243663,29476,0.534458577632904
1524146225.3407836,29734,0.5344565510749817
1524146345.2468498,30022,0.5344544053077698
1524146465.3030415,30314,0.5344521999359131
1524146585.4220939,30607,0.5344500541687012
1524146705.1712968,30897,0.5344477891921997
1524146825.3688147,31183,0.5344457030296326
1524146945.259398,31448,0.5344436764717102
