Wall time,Step,Value
1526633226.6778874,0,0.010455979034304619
1526633281.2587838,541,0.00070768321165815
1526633341.1814115,977,0.002094890456646681
1526633401.1722212,1409,0.00512307696044445
1526633461.262596,1839,0.0065788887441158295
1526633521.1510675,2254,0.0020605558529496193
1526633581.2361495,2689,0.00016600190429016948
1526633641.160748,3120,0.0011396154295653105
1526633701.2599726,3557,0.0010803996119648218
1526633761.1961648,3956,0.0002279644104419276
1526633821.26353,4420,0.0005045072175562382
1526633881.2351573,4843,0.0005593313253484666
1526633941.3125718,5280,0.0020689875818789005
1526634001.2538326,5678,0.0002441805263515562
1526634061.2242846,6149,0.0002160024450859055
1526634121.1723676,6582,0.00024443044094368815
1526634181.317957,7021,0.0002917975652962923
1526634241.271354,7409,0.00212999084033072
1526634301.1957512,7872,0.00018698535859584808
1526634361.153337,8302,0.0008844307158142328
1526634421.5036955,8740,0.00016216107178479433
1526634481.3113198,9126,9.747060539666563e-05
1526634541.2853968,9596,0.0006554644787684083
1526634601.3325057,10033,0.0003747117589227855
1526634661.2929502,10471,0.0007269845809787512
1526634721.1873493,10875,0.0009404736920259893
1526634781.1917322,11335,4.405841900734231e-05
1526634841.3399894,11776,0.00012831564527004957
1526634901.3074086,12216,2.6833589799934998e-05
1526634961.269229,12613,0.005791816394776106
1526635021.1371288,13062,0.0002772170410025865
1526635081.378397,13505,0.0037434748373925686
1526635141.231095,13943,0.0006557584274560213
1526635201.1735296,14337,0.0008535478264093399
1526635261.3022819,14782,0.00038419238990172744
1526635321.2117097,15249,0.0009848512709140778
1526635381.252125,15688,0.00016999448416754603
1526635441.259805,16080,0.0001240562560269609
1526635501.27889,16520,0.00020544046128634363
1526635561.251806,16971,0.0001618883979972452
1526635621.2266338,17416,0.0011533097131177783
1526635681.2155852,17815,0.00012551018153317273
1526635741.2934494,18246,0.0004566996358335018
1526635801.3587456,18716,0.0008647876093164086
1526635861.2286482,19155,0.0019697134848684072
1526635921.217083,19556,0.000530559045728296
1526635981.2878354,19986,0.00017431368178222328
1526636041.3112893,20451,0.0002502822317183018
1526636101.215191,20893,0.0008103017462417483
1526636161.2781775,21292,0.0006775695946998894
1526636221.2299128,21733,0.002600967651233077
1526636281.274165,22171,0.0005446866853162646
1526636341.343218,22634,2.0884370314888656e-05
1526636401.1946132,23022,0.0006880581495352089
1526636461.241669,23461,2.8594127797987312e-05
1526636521.2424572,23894,7.51530533307232e-05
1526636581.2878935,24355,0.0001473025477025658
1526636641.1804662,24752,7.424938667099923e-05
1526636701.1568959,25191,0.00016630296886432916
1526636761.264787,25625,6.364915316225961e-05
1526636821.24657,26093,0.001022162614390254
1526636881.200459,26494,0.0017225018236786127
1526636941.2050173,26933,0.0002642979961819947
1526637001.2009444,27361,0.0001278257986996323
