Wall time,Step,Value
1526280684.9375017,0,0.024296529591083527
1526281077.9611282,5781,0.010227249003946781
1526281677.5744734,12502,0.009575959295034409
1526282276.9859598,19277,0.009219481609761715
1526282874.280314,26067,0.008895139209926128
1526283479.9583564,32703,0.008791489526629448
1526284080.0840492,39467,0.008825011551380157
1526284679.7804956,46302,0.00869029201567173
1526285276.1889784,53170,0.0087593337520957
1526285874.1325066,59982,0.008853570558130741
1526286480.0295155,66781,0.00879595335572958
1526287081.0527127,73556,0.00859060324728489
1526287679.3050163,80359,0.008676948957145214
1526288278.1241786,87194,0.008515064604580402
1526288875.8707013,93901,0.008741769939661026
1526289403.712135,100000,0.008530746214091778
