Wall time,Step,Value
1526280432.072318,0,0.01858886331319809
1526280480.3456302,709,0.010783735662698746
1526280541.5647166,1543,0.0007252773502841592
1526280601.017333,1638,0.005007310304790735
1526280662.441678,1952,0.00010184424900216982
1526280720.4324813,2357,0.0006185012753121555
1526280780.4679925,2780,0.0001276693947147578
1526280840.3930957,3213,0.00020091542683076113
1526280900.342244,4035,0.00012885950854979455
1526280960.3465834,4918,5.291545676300302e-05
1526281020.3500674,5781,0.00015498058928642422
1526281080.413402,6263,9.624718222767115e-05
1526281140.394837,6684,0.0008670171373523772
1526281200.4169474,7117,0.0001598228409420699
1526281260.4365926,7545,0.0007485185051336884
1526281320.342129,8252,0.0005627137725241482
1526281380.3324661,9092,0.0005732020945288241
1526281440.3352494,9938,0.0002986628096550703
1526281500.3514652,10795,0.0011145679745823145
1526281560.32942,11648,0.0001241697755176574
1526281620.370252,12503,0.0010182757396250963
1526281680.3959386,13060,0.00012930600496474653
1526281740.4180136,13482,0.0016180995153263211
1526281800.4187398,13925,0.0003023661847691983
1526281860.4188168,14364,0.0014193980023264885
1526281920.3531153,14958,0.00048748223343864083
1526281980.3419113,15829,0.0002852271718438715
1526282040.3403015,16687,0.00018685503164306283
1526282100.3421373,17542,0.0007335270056501031
1526282160.339934,18410,0.00029595810337923467
1526282220.4082983,19278,0.0005618914728984237
1526282280.4727173,19908,0.00014751919661648571
1526282340.5120814,20335,9.987473458750173e-05
1526282400.5129976,20771,0.0014342989306896925
1526282460.457578,21222,0.004091359209269285
1526282520.341437,21725,0.00025842004106380045
1526282580.3385026,22607,0.00038834338192828
1526282640.3437595,23473,4.170234751654789e-05
1526282700.3355913,24337,0.0011050048051401973
1526282760.3434508,25213,0.001349558588117361
1526282820.355557,26067,0.0006189162377268076
1526282880.359593,26758,0.0002017414808506146
1526282940.380856,27200,0.00022875142167322338
1526283000.4010289,27642,0.026362070813775063
1526283060.4940984,28074,0.00021641419152729213
1526283120.3806005,28513,0.0004481541400309652
1526283180.332999,29388,0.0019215208012610674
1526283240.3789513,30158,0.0012030282523483038
1526283300.3439884,31000,0.00019148169667460024
1526283360.3435283,31854,0.00020420350483618677
1526283420.668474,32704,0.0009573749266564846
1526283480.488239,33128,0.000627757515758276
1526283540.3804817,33541,0.00025211370666511357
1526283600.424402,33973,0.004261700436472893
1526283660.4162745,34403,0.001921677845530212
1526283720.347164,35164,0.0004042450455017388
