Wall time,Step,Value
1528203293.3750954,0,47.42395782470703
1528203457.634025,197,9.685344696044922
1528203696.7833738,519,10.544785499572754
1528203937.089674,835,11.72390365600586
1528204176.9480908,1151,9.096564292907715
1528204417.3046982,1468,8.522490501403809
1528204657.28997,1784,7.9002556800842285
1528204897.5984762,2101,8.104167938232422
1528205137.7229376,2417,8.382119178771973
1528205378.6433609,2734,7.608062744140625
1528205618.2860317,3051,6.847754001617432
1528205858.5104945,3368,7.837873935699463
1528206099.2882102,3685,7.1118645668029785
1528206338.1642218,4002,6.859435558319092
1528206578.369852,4319,6.401860237121582
1528206819.2363389,4635,5.974183559417725
1528207058.6999128,4952,7.120430946350098
1528207299.6073697,5270,6.020448684692383
1528207539.5537062,5587,7.119039535522461
1528207779.1272302,5903,6.668074131011963
1528208019.617639,6220,5.7901291847229
1528208259.8462992,6537,6.176584720611572
1528208500.0527616,6856,5.798146724700928
1528208740.0368044,7174,5.6932902336120605
1528208980.7061775,7490,6.101606845855713
1528209220.4045403,7807,5.5412397384643555
1528209460.7146142,8126,5.717702388763428
1528209700.5783076,8444,5.327504634857178
1528209940.6869283,8761,5.990257740020752
1528210181.4300034,9080,5.578756332397461
1528210421.5010803,9397,6.225153923034668
1528210661.710069,9715,5.706173419952393
1528210901.9848685,10034,5.070119857788086
1528211141.6022234,10353,5.397262096405029
1528211381.8050635,10671,5.113849639892578
1528211622.537354,10988,6.487029552459717
1528211862.6207585,11306,6.2617878913879395
1528212102.229651,11624,6.072994232177734
1528212342.1237533,11941,5.87727165222168
1528212582.665389,12259,5.7435688972473145
1528212822.751573,12576,5.834764003753662
1528213063.394009,12893,5.442348003387451
1528213256.8105583,13210,4.942068099975586
1528213531.8252292,13500,5.805880069732666
1528213754.767316,13618,4.821837425231934
1528213997.4910765,13921,5.182180881500244
1528214238.4940202,14235,5.2371721267700195
1528214478.2541723,14551,4.678362846374512
1528214718.4826493,14866,5.126209735870361
1528214958.8225834,15182,4.886871814727783
1528215199.2044072,15498,5.174602031707764
1528215439.2420433,15814,5.2909135818481445
1528215679.3685775,16130,4.531822681427002
1528215919.5297797,16446,5.072460651397705
1528216158.2687707,16761,5.09716796875
1528216400.4355423,17069,4.574009418487549
1528216640.0524828,17385,4.351571083068848
1528216880.0900736,17701,4.6343092918396
1528217120.2239645,18017,4.482603073120117
1528217360.4087873,18333,4.267338752746582
1528217600.6011343,18648,4.777276039123535
1528217840.723087,18964,4.378374099731445
1528218081.3362942,19280,5.2613348960876465
1528218321.1861289,19595,5.0420756340026855
1528218561.4417665,19911,4.603336811065674
1528218802.0953798,20227,5.009970188140869
1528219041.4834132,20542,5.336940288543701
1528219281.7688515,20857,4.737194061279297
1528219521.944526,21173,7.052461624145508
1528219762.2099943,21488,6.095606327056885
1528220001.693437,21804,6.216257095336914
1528220242.5620725,22119,4.766271591186523
1528220482.6642883,22435,4.667620658874512
1528220722.0790813,22750,4.462222576141357
1528220962.6507137,23065,5.083528995513916
1528221203.381635,23381,4.788790225982666
1528221443.2362094,23696,5.617493629455566
1528221683.5837235,24011,5.099674701690674
1528221923.332139,24326,4.72859001159668
1528222163.0619621,24642,4.402775764465332
1528222403.7232494,24957,5.146007061004639
1528222621.1485972,25273,5.330371856689453
1528222883.7791486,25481,6.135061740875244
1528223123.67822,25797,4.567358016967773
1528223364.361809,26112,5.016350746154785
1528223604.946467,26427,5.077824115753174
1528223844.4530187,26743,4.9855427742004395
1528224084.3443122,27058,4.882922649383545
1528224324.6986399,27373,5.137845993041992
1528224564.7579548,27688,5.31186580657959
1528224805.5461802,28004,4.710177421569824
1528225045.7397954,28319,5.084367275238037
1528225285.3144186,28634,4.344769477844238
1528225526.0056832,28949,5.106539726257324
1528225765.6426945,29264,5.706836700439453
1528226005.916354,29579,4.847776889801025
1528226245.9597647,29895,4.788801670074463
1528226485.934967,30210,5.237987995147705
1528226726.1154084,30526,5.951785087585449
1528226966.4576957,30842,5.106664657592773
1528227206.6011615,31157,4.822321891784668
1528227447.0330057,31473,4.706291675567627
1528227687.1769505,31788,4.33964729309082
1528227926.6587021,32104,6.152283668518066
1528228167.0237796,32420,6.029581069946289
1528228407.17849,32735,6.524251937866211
1528228647.3620455,33052,5.70851993560791
1528228884.7729816,33368,6.454904556274414
1528229120.1870942,33685,5.374663352966309
1528229365.0825016,33999,5.8105878829956055
1528229605.168952,34315,5.202102184295654
1528229845.591089,34632,7.318717002868652
1528230085.7351105,34949,6.307951927185059
1528230325.5197792,35265,5.4065423011779785
1528230565.8033307,35582,5.045329570770264
1528230805.7138097,35898,4.702609062194824
1528231045.690384,36215,6.387131214141846
1528231286.4183886,36532,6.864588260650635
1528231526.065002,36849,5.515031814575195
1528231766.5609846,37166,4.849968910217285
1528232006.3347042,37483,5.4048075675964355
1528232246.9948351,37800,4.769542217254639
1528232486.7190413,38118,6.472761631011963
1528232727.0254822,38434,6.016449928283691
1528232967.7296212,38751,6.008159160614014
1528233207.1546998,39068,4.913099765777588
1528233447.3098865,39385,6.290910243988037
1528233687.4717045,39702,4.881890773773193
