Wall time,Step,Value
1524215258.8036668,0,2.70792293548584
1524215318.3914816,256,0.05883149802684784
1524215375.8701708,561,0.12117782980203629
1524215435.76944,863,0.14768286049365997
1524215495.7491057,1229,0.08238629996776581
1524215555.7048328,1588,0.08384990692138672
1524215615.6877837,2019,0.042537447065114975
1524215675.6727827,2642,0.014191941358149052
1524215735.6797726,3267,0.0655498132109642
1524215795.6835904,3881,0.0727040097117424
1524215855.7066448,4497,0.007756345439702272
1524215915.7338643,4912,0.0064391824416816235
1524215975.9813344,5266,0.04109802097082138
1524216035.8189325,5565,0.021088657900691032
1524216095.7753592,5926,0.007904726080596447
1524216155.6919994,6413,0.06512989103794098
1524216215.6800487,7029,0.022118771448731422
1524216275.6857855,7645,0.002925431588664651
1524216335.6792634,8264,0.011144747957587242
1524216395.6878846,8886,0.012071233242750168
1524216455.7066333,9505,0.013881917111575603
1524216515.673625,9982,0.008740922436118126
1524216575.7696767,10353,0.06464412808418274
1524216635.8492055,10719,0.021813591942191124
1524216695.8216374,11086,0.013792845420539379
1524216755.7510893,11456,0.01314397994428873
1524216815.685991,11994,0.04291810467839241
1524216875.6736302,12612,0.03569214791059494
1524216935.6723804,13227,0.007541169878095388
1524216995.6960516,13835,0.013804549351334572
1524217055.7108848,14445,0.027028385549783707
1524217115.6966476,15054,0.008686223067343235
1524217175.7335632,15480,0.0183873288333416
1524217235.7468774,15840,0.0291239395737648
1524217295.8020205,16212,0.008448375388979912
1524217355.8005278,16583,0.015342377126216888
1524217415.811579,16951,0.057256583124399185
1524217475.673725,17538,0.08301741629838943
1524217535.6752207,18147,0.013124027289450169
1524217595.6941946,18762,0.018122026696801186
1524217655.6735265,19382,0.07086515426635742
1524217715.8013005,19871,0.06692047417163849
1524217775.8640227,20234,0.008552889339625835
1524217835.8295639,20525,0.01610753685235977
1524217895.722662,20885,0.010722290724515915
1524217955.666148,21312,0.012329104356467724
1524218015.682409,21935,0.03803831711411476
1524218075.67642,22551,0.01656251773238182
1524218135.6803808,23169,0.017362389713525772
1524218195.672594,23787,0.017508942633867264
1524218255.6755505,24409,0.01588866487145424
1524218315.734105,24958,0.027599861845374107
1524218375.7142506,25320,0.005736831109970808
1524218435.7383626,25685,0.015901347622275352
1524218495.752648,26049,0.003398426342755556
1524218555.7637439,26413,0.0036009368486702442
1524218615.6832306,26895,0.059451039880514145
1524218675.6756268,27511,0.00261145131662488
1524218735.688065,28132,0.0077745639719069
1524218795.6713917,28744,0.006027083843946457
1524218855.6887696,29362,0.010304302908480167
1524218915.680495,29977,0.029764555394649506
1524218975.7214186,30491,0.010256461799144745
1524219035.7460127,30842,0.007105094380676746
1524219095.7170007,31207,0.008529867976903915
1524219155.7159364,31570,0.004195032641291618
1524219215.7553978,31940,0.015403172001242638
1524219275.6779442,32481,0.0012382216518744826
1524219335.6821136,33101,0.014026696793735027
1524219395.6853838,33714,0.12725429236888885
1524219455.6915224,34331,0.01958247646689415
1524219515.7852626,34738,0.10266728699207306
1524219575.8310094,35103,0.004584872163832188
1524219635.7493298,35463,0.00714744022116065
1524219695.741193,35831,0.013097960501909256
1524219755.6723304,36220,0.00662071630358696
1524219815.6924362,36840,0.022089576348662376
1524219875.6903229,37458,0.00903000682592392
1524219935.6862054,38071,0.010083183646202087
1524219995.6753893,38687,0.009404531680047512
1524220055.7006001,39304,0.005051726475358009
1524220115.6958756,39914,0.006336369551718235
1524220175.7932715,40263,0.0013713297666981816
1524220235.7511625,40640,0.005286228843033314
1524220295.8890848,41005,0.02671641856431961
1524220355.8023925,41378,0.035515300929546356
1524220415.6889224,41807,0.08102940768003464
1524220475.665032,42413,0.01591823808848858
1524220535.6780052,43023,0.008182228542864323
1524220595.684165,43632,0.003583997255191207
1524220655.734267,44244,0.005735636223107576
1524220715.743003,44635,0.00312773953191936
1524220775.7640417,44992,0.007229906506836414
1524220835.8298798,45287,0.00612595584243536
1524220895.7253625,45651,0.003015985246747732
1524220955.678991,46172,0.010595723055303097
