Wall time,Step,Value
1528717152.707045,1487,0.006068691145628691
1528717212.5483599,1982,0.005568424239754677
1528717470.3672037,3641,0.00797013659030199
1528717732.5676339,5341,0.007987645454704762
1528717987.3074136,7130,0.007833121344447136
1528718257.821746,9519,0.008180310018360615
1528718597.4208682,11119,0.008922737091779709
1528718655.737165,12533,0.010659919120371342
1528718913.5844793,14138,0.00940112303942442
1528719174.0633457,15798,0.012437812983989716
1528719433.2897563,17688,0.011083219200372696
1528719694.3964114,20020,0.010458830744028091
1528719823.8975348,21692,0.010484430007636547
1528720075.80212,23619,0.010565785691142082
1528720344.6282737,25763,0.00800386443734169
1528720597.0248637,27449,0.008019749075174332
1528720864.7781348,29824,0.012152492068707943
1528721125.516379,31493,0.009187450632452965
1528721386.2139785,33239,0.007118056062608957
1528721515.7177994,35735,0.012449666857719421
1528721774.694134,37405,0.008561831898987293
1528722027.623595,39183,0.009532079100608826
1528722296.3954582,41489,0.007971035316586494
1528722555.39298,43158,0.01565553992986679
1528722815.9834917,45003,0.009758511558175087
1528722944.9630475,47449,0.009645437821745872
1528723204.9590316,49129,0.011629359796643257
1528723456.4710896,50994,0.012497416697442532
1528723725.5373042,53232,0.011655484326183796
1528723986.6575744,54914,0.01001700572669506
1528724246.8666077,56847,0.00947943888604641
1528724506.0461493,59186,0.00998340081423521
1528724636.1148155,60859,0.008802548050880432
1528724888.043509,62807,0.008767136372625828
1528725156.9011097,64953,0.007491378579288721
1528725408.7775202,66639,0.007315213792026043
1528725676.2510545,69047,0.008755416609346867
1528725936.9458935,70716,0.008490518666803837
1528726058.5436842,72459,0.008765943348407745
1528726326.3142033,74810,0.008324991911649704
1528726587.5181034,76466,0.008093851618468761
1528726838.658554,78271,0.008258870802819729
1528727107.6440444,80586,0.00826213601976633
1528727367.405093,82257,0.008712704293429852
1528727628.7694795,84111,0.008327565155923367
1528727756.6702948,86531,0.007117213681340218
1528728018.175473,88200,0.007346384692937136
1528728271.4702597,90069,0.007585590705275536
1528728537.9355187,92253,0.008204610086977482
1528728798.3627312,93926,0.007363834884017706
1528729061.0680153,95805,0.006924385670572519
1528729189.5116763,98116,0.006624001078307629
1528729432.490546,99771,0.006693631876260042
