Wall time,Step,Value
1524043191.7178292,0,33.45553970336914
1524043709.3615885,1109,1.5164676904678345
1524044359.900492,2218,1.2287839651107788
1524044879.5610495,3342,1.0754516124725342
1524045529.4297101,4466,1.1012300252914429
1524046174.904456,5589,0.867611289024353
1524046700.9709008,6711,0.9308786988258362
1524047352.0861685,7830,0.8582121133804321
1524047870.0900738,8951,0.7683526277542114
1524048520.608839,10074,0.7319924831390381
1524049170.4214437,11199,0.7092409729957581
1524049690.8276703,12326,0.7709985375404358
1524050341.1228268,13453,0.8083207011222839
1524050987.4834116,14582,0.6951106190681458
1524051511.8608763,15709,0.6908722519874573
1524052162.183909,16833,0.7994011640548706
1524052682.3745477,17956,0.6894961595535278
1524053332.075629,19076,0.7401565313339233
1524053978.8814893,20193,0.7660056948661804
1524054503.5866172,21315,0.7243948578834534
1524055153.1837106,22440,0.6265903115272522
1524055673.6016364,23565,0.6071537137031555
1524056323.929225,24692,0.5586491823196411
1524056974.4944313,25812,0.6193614602088928
1524057495.106654,26939,0.6448306441307068
1524058144.72764,28066,0.5973989963531494
1524058665.0018039,29192,0.6768535375595093
1524059315.4276268,30317,0.6192188262939453
1524059966.2421412,31443,0.5760790705680847
1524060488.2174296,32569,0.526293933391571
1524061136.571752,33690,0.5618316531181335
1524061783.8403523,34819,0.5394531488418579
1524062306.766497,35946,0.5688362717628479
1524062957.7688794,37075,0.5745580792427063
1524063478.1445224,38205,0.5486025214195251
1524064128.588503,39335,0.5433311462402344
1524064778.340157,40466,0.542280375957489
1524065298.623265,41595,0.5707889795303345
1524065949.0418274,42722,0.5311574339866638
1524066468.4507163,43848,0.5109493732452393
1524067119.8006089,44973,0.5640976428985596
1524067769.942107,46100,0.606146514415741
1524068289.8988435,47228,0.6008055806159973
1524068940.7458534,48357,0.5816001296043396
1524069586.4910579,49485,0.5781635046005249
1524070111.1231306,50615,0.48938092589378357
1524070760.97555,51746,0.44472017884254456
1524071281.2660084,52876,0.44203996658325195
1524071931.4772615,54007,0.43793556094169617
1524072578.0935159,55134,0.4370816648006439
1524073102.1411407,56263,0.4338271915912628
1524073753.0357845,57391,0.4348202347755432
1524074273.015967,58520,0.4345064163208008
1524074922.8987186,59647,0.4342612624168396
1524075573.2738955,60773,0.4364752173423767
1524076093.5707912,61900,0.43466508388519287
1524076743.6695528,63027,0.43654942512512207
1524077263.6672714,64156,0.4336671531200409
1524077914.7478487,65285,0.4340861439704895
1524078564.463811,66414,0.43226921558380127
1524079084.6436262,67544,0.43206164240837097
1524079735.6874788,68674,0.4317682087421417
1524080381.4358726,69805,0.4351179301738739
1524080905.0931418,70934,0.4324357807636261
1524081556.5927052,72066,0.4312613904476166
1524082076.5236523,73194,0.4319848120212555
1524082726.6172628,74325,0.43624746799468994
1524083377.5172062,75455,0.4331689476966858
1524083896.759777,76585,0.43344584107398987
1524084547.552617,77717,0.4320574402809143
1524085067.6886456,78850,0.4317222237586975
1524085718.4291813,79984,0.4340876340866089
1524086367.949988,81115,0.43332087993621826
1524086888.6065304,82246,0.43296700716018677
1524087538.418094,83377,0.43315359950065613
1524088185.2155075,84507,0.432096391916275
1524088709.600193,85635,0.4325108528137207
1524089360.0155559,86767,0.4322534501552582
1524089879.9261298,87900,0.43187156319618225
1524090530.8623843,89029,0.43195053935050964
1524091176.7235146,90160,0.4317399859428406
1524091701.4413981,91291,0.43147361278533936
1524092351.8397162,92422,0.4316805899143219
1524092871.9380565,93555,0.43175241351127625
1524093522.5255077,94688,0.4317156970500946
1524094172.9362261,95821,0.43157240748405457
1524094692.7667065,96956,0.431292325258255
1524095342.737863,98087,0.43168210983276367
1524095863.3644922,99219,0.43123918771743774
